User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth
,Background_Download,,57.59270988566323,642.6841354935343,437.63858752685286
,Background_Download,,69.1266194276419,557.7783225994797,599.5048991412021
,Background_Download,,71.57063103429266,630.628064076577,542.1058199544968
,Background_Download,,74.40458988073749,455.5664123461364,607.1275188898537
,Background_Download,,62.7961287790719,538.2851184350961,485.0896630576327
,Background_Download,,60.39728258605807,636.0729154296362,563.6385431004782
,Background_Download,,50.93762918098689,550.8962858074664,392.64301172901025
,Background_Download,,77.81740184186319,554.7854395964689,625.9816384411066
,Background_Download,,64.69492063773487,505.3230454522836,370.58814998557386
,Background_Download,,59.79423912341345,664.8330886783313,370.47853855677323
,Background_Download,,64.84675361381267,510.08118671247604,569.7553776535759
,Background_Download,,52.50154671834825,484.1225578003655,514.1434501937792
,Background_Download,,57.81717793019086,523.4733016765078,354.2216956953931
,Background_Download,,42.63266010730035,406.8780251749511,581.0018564498653
,Background_Download,,66.44695442851909,588.4870816405897,559.3784869909595
,Background_Download,,71.70341596159835,371.9452815859027,592.77826962518
,Background_Download,,70.55071612323403,419.44567999825273,385.98026186148536
,Background_Download,,77.1462720491516,501.8104017581312,555.1318805742321
,Background_Download,,66.77143545769803,669.6807688181068,595.2978833436099
,Background_Download,,46.97214669275143,368.15180892474785,454.49400977275104
,Background_Download,,48.35226408678136,367.606630364013,357.2161675246532
,Background_Download,,75.33534900070742,602.8190310305399,684.4531909721217
,Background_Download,,72.9147479282737,502.3512879687806,551.508830095818
,Background_Download,,49.47669117437497,378.25120123968475,476.12936568372993
,Background_Download,,55.37236661177546,649.5683505804354,509.3390949692922
,Background_Download,,54.667790683330836,432.4825117098505,446.7616712815236
,Background_Download,,44.07148346797284,563.1782261619577,457.3103236715466
,Background_Download,,43.23925458820741,613.6163580826841,354.56199928032464
,Background_Download,,71.73751874180708,563.8414014666225,563.9982223001427
,Background_Download,,69.79542939547582,373.93332609272477,394.78465739431766
,Background_Download,,45.70503668732712,533.2008280495255,524.7617431444821
,Background_Download,,69.4086908349438,661.5750602469416,674.5344230398741
,Background_Download,,64.06181979781367,350.5042921608642,430.6494706842767
,Background_Download,,50.94106845466897,389.05211557271866,588.9920556673519
,Background_Download,,67.40526263126137,438.3175899405917,423.91513280977244
,Background_Download,,73.0287352464899,403.0458612715503,477.25013760656077
,Background_Download,,44.577770846983505,462.5031867152013,428.3007682533862
,Background_Download,,61.745630513716556,579.2438884447497,540.1880974830191
,Background_Download,,51.88288831553333,652.3049805043395,418.54752878533725
,Background_Download,,49.065205193087095,573.5939290209421,610.035822280221
,Background_Download,,57.652744052621784,417.14061966218196,604.1732349160461
,Background_Download,,63.43358443158819,666.2728566368028,516.1411952863673
,Background_Download,,77.56710890217148,679.1722824330043,611.6911991548725
,Background_Download,,73.65669184340501,402.3042893389272,552.0928889662838
,Background_Download,,42.12873481792937,671.1690492912963,646.3177066795186
,Background_Download,,48.117874231554666,588.6675969364538,392.30192081908666
,Background_Download,,63.665747076555746,369.0232358731348,465.27209959081847
,Background_Download,,51.69440139219379,391.7159003519185,641.4482877051457
,Background_Download,,71.71834922649765,480.12122731656757,533.3573058347695
,Background_Download,,49.33346323743538,526.0287226365087,671.5687916617234
,Background_Download,,65.72650892902485,634.0330951552465,614.1695239864439
,Background_Download,,67.68697259626737,595.0761404496087,510.42117014403937
,Background_Download,,55.97296101966943,610.6414245568121,519.4311948542373
,Background_Download,,64.63234011483291,681.8546183924591,649.0128781056812
,Background_Download,,71.27696656408602,479.8186596782424,596.3114647909722
,Background_Download,,49.02933818237142,443.4523904620037,357.7523509116687
,Background_Download,,48.37199339943559,489.8906008427116,534.8697223172171
,Background_Download,,49.232374778953925,545.7169343399423,394.19345724392133
,Background_Download,,44.993424219825805,504.6472365575338,366.2473242353985
,Background_Download,,42.950807470790075,631.03027529625,552.6623985645546
,Background_Download,,53.8115230574502,636.4402583281978,594.6856483801404
,Background_Download,,54.8532225854876,413.26144113931247,628.6318185638827
,Background_Download,,59.17287526542524,588.4508789632249,583.8442981733219
,Background_Download,,76.2089642982931,477.56802480598446,384.6800239540952
,Background_Download,,59.101235593722606,627.7457125350875,670.5476275509444
,Background_Download,,58.809772268785565,420.68967859348754,384.25035495702014
,Background_Download,,43.01063373996676,500.59289672433397,461.0410303648024
,Background_Download,,66.88909749508576,524.9569991556813,543.3487743896044
,Background_Download,,74.47245482751562,677.582736108556,453.9246185344119
,Background_Download,,67.74652275382559,537.8751605750325,384.29737437785855
,Background_Download,,45.77057281288913,418.3463439878773,689.5222474704046
,Background_Download,,43.43477792662085,495.4397991658549,640.5527124833279
,Background_Download,,76.21163645251752,417.0275731589553,640.7580915072342
,Background_Download,,50.60569107409697,434.6146909749914,448.76925498211835
,Background_Download,,58.14327248460914,615.435110340861,556.5189222183913
,Background_Download,,60.49897072755323,672.0937090516156,685.6636689696425
,Background_Download,,64.0982267249755,554.8117152711678,452.4836855704385
,Background_Download,,66.95862096134863,579.3599035915017,444.9595413532397
,Background_Download,,49.89283231051498,535.7736727816609,368.76183387301654
,Background_Download,,44.6351920670987,432.00451362750096,471.58270675586357
,Background_Download,,62.879029093992756,565.2297854688362,539.6585708578665
,Background_Download,,50.29150391499448,393.14249464903503,420.052174621344
,Background_Download,,75.78297460046034,494.98543116416187,391.31727033455746
,Background_Download,,58.97583298852919,530.0331464979038,659.7230773623342
,Background_Download,,49.14574889733197,510.76896955566144,652.7063106086207
,Background_Download,,73.93222795029452,486.60720514525485,579.8676812611787
,Background_Download,,58.09460349081163,591.5095012526331,484.40262957545406
,Background_Download,,43.68831094571394,379.6864816577999,463.1514920833091
,Background_Download,,55.26769133197273,609.3241331482561,367.24617861796446
,Background_Download,,75.17072333924457,445.781270753729,413.9388306726556
,Background_Download,,66.85231797295084,609.8875071661278,374.4055326416309
,Background_Download,,42.8557534719751,609.1547860908997,470.16598941246514
,Background_Download,,68.9872199894373,625.330126225092,505.35697510115153
,Background_Download,,47.67667871294071,397.0018287225264,489.80225637298315
,Background_Download,,61.45515503276654,354.64458005482027,584.2818756093556
,Background_Download,,51.979899471273015,500.10471337686954,596.4571228939791
,Background_Download,,69.10016457140502,545.4082933498346,673.2632839744217
,Background_Download,,47.7637383678936,493.0448937339472,474.5923893215009
,Background_Download,,47.04855362354962,364.9427662481554,641.6094793297927
,Background_Download,,62.01144595317527,524.4800987529168,496.0107047409663
,Background_Download,,52.548396059640964,553.7406788796695,608.2532212696406
,Background_Download,,46.253670719903624,655.0526342713688,359.26414864527555
,Background_Download,,63.020640555627836,569.8448442409522,559.1387759102984
,Background_Download,,72.41670123115709,358.6749616029054,424.0210256347675
,Background_Download,,57.42806847422443,638.1603283141709,355.8285401127512
,Background_Download,,58.51358128729191,647.2109278916153,527.2053310538374
,Background_Download,,63.60126883213725,512.1339322375687,519.6741506043409
,Background_Download,,55.652673385387075,453.0905393642411,397.5921527678364
,Background_Download,,72.35445984423384,369.0405118206153,560.6989279193219
,Background_Download,,58.45127990890896,366.8679594615767,399.51822847948995
,Background_Download,,66.20929515006681,435.918794921688,566.2941357141044
,Background_Download,,48.57772650856462,602.595601548344,608.9326797774484
,Background_Download,,71.71637611371628,488.42328937359,497.24023065728875
,Background_Download,,71.0964510100323,594.0343812460571,461.508341727155
,Background_Download,,62.3494454449353,420.286212405145,548.8805868011533
,Background_Download,,75.76004376318934,629.7208613186843,561.018703705176
,Background_Download,,77.26629998105584,371.60075300857886,488.0964391695564
,Background_Download,,63.52258636883638,525.3404624584382,550.3154903517924
,Background_Download,,51.88758473632425,488.81634980966084,581.8963842348086
,Background_Download,,73.46581317422279,518.4770066980624,617.3599415898082
,Background_Download,,61.4652811465313,519.4515599356491,653.0007655511566
,Background_Download,,45.29473991016023,684.8453502810535,574.5261800104793
,Background_Download,,65.66587678014945,408.1798539979829,549.3399785213846
,Background_Download,,51.64538930159546,421.6405236358792,392.46054735659436
,Background_Download,,43.48287875505385,578.8966367867026,471.94382169908
,Background_Download,,69.41401910678704,482.7532627387455,547.3030432632825
,Background_Download,,68.89812089251743,535.3116842216074,425.30348004210873
,Background_Download,,69.88004274928794,383.4945024771663,585.1402506840872
,Background_Download,,42.93722987679062,656.7346546958654,641.072430658846
,Background_Download,,70.27529378582648,645.4627351022361,465.82188706694
,Background_Download,,64.2419467124058,376.7978499934198,652.6428449783193
,Background_Download,,49.36012534469115,398.6079420263209,528.5954000794057
,Background_Download,,63.87681043249995,503.1829659866198,638.3151326503607
,Background_Download,,45.325627082661526,588.9623907095362,399.1418558759659
,Background_Download,,66.21091314940044,672.5743268085326,642.7005026347445
,Background_Download,,73.86969855162363,592.2469341036688,549.8967473334848
,Background_Download,,57.92436973120421,505.29803900440044,516.685821423637
,Background_Download,,60.20262184604033,495.2178737101734,684.3293377697852
,Background_Download,,44.59964024067159,611.4384222727824,357.9313682728299
,Background_Download,,61.361630960709604,413.5380228957676,435.49111980031915
,Background_Download,,52.944748495293574,436.4284755630081,659.9198480588848
,Background_Download,,48.868365376118795,585.4232566154267,470.7552688173256
,Background_Download,,57.816338118081305,659.7235861787489,414.2773252689356
,Background_Download,,50.3180454793204,488.99228132473024,537.2788892796998
,Background_Download,,46.40425290821253,659.1713735393043,352.1129666138014
,Background_Download,,56.55921903389787,469.5257573642738,675.024419301315
,Background_Download,,54.57535736787556,461.6095514648494,558.697997384622
,Background_Download,,52.97670484324589,435.6131590626196,680.4583058609721
,Background_Download,,77.65906687145926,535.6809513445905,394.6609795506723
,Background_Download,,75.45412274822243,352.8899028235342,657.0511072667814
,Background_Download,,48.18317595504667,414.45008043751625,608.4878413322042
,Background_Download,,65.24617234327434,389.11137700285263,674.8665321814925
,Background_Download,,44.86357411277105,635.2603594976076,411.1834265906212
,Background_Download,,72.81649124013975,586.582429348822,351.7523315992004
,Background_Download,,47.653210616617194,479.5419224258437,629.620820591628
,Background_Download,,43.21607489769911,618.2878769439195,403.93414526616573
,Background_Download,,58.71823450995337,469.5019668885892,598.8564362610969
,Background_Download,,64.2168064670948,656.1378969705295,414.6513277807029
,Background_Download,,62.59739841368807,572.4509267939177,504.5201744223476
,Background_Download,,63.54414353346982,644.4388146719141,680.5774566423925
,Background_Download,,49.869565283774406,510.30648523085557,656.3202178272502
,Background_Download,,57.10212948441531,512.9958903647803,493.15946674445655
,Background_Download,,69.72767742155501,387.2306727260796,680.2095767982205
,Background_Download,,68.3237356179745,593.0888690851548,526.3306662309195
,Background_Download,,47.65813381491567,412.0979712218802,487.24190517785706
,Background_Download,,63.633628583642874,461.84571589630485,646.6851560787832
,Background_Download,,52.97523736760222,674.7301845305182,687.4084688624496
,Background_Download,,72.56299033285164,542.0829983040211,617.1891982602056
,Background_Download,,69.33662152154251,645.8989182276764,373.2850706136053
,Background_Download,,62.08770647589209,370.67414303141516,456.29244568853824
,Background_Download,,75.19408823203305,560.097777457059,610.1648840992983
,Background_Download,,66.7330254693441,584.3048746444563,570.9713958728858
,Background_Download,,58.250602496935,369.6443557027521,639.4581583241691
,Background_Download,,65.03870611790191,489.12031122707026,427.5135235244864
,Background_Download,,51.06159133336231,477.2668238214332,408.6189869664645
,Background_Download,,70.24947465177316,580.3104989394145,542.9207068322577
,Background_Download,,45.77670504854739,425.0479487853445,413.425318231844
,Background_Download,,49.75930973234255,524.9493098681977,438.2913940920369
,Background_Download,,67.10379454857753,532.3124902581669,567.3707230823048
,Background_Download,,59.85369232736406,626.776176420497,393.1178290993826
,Background_Download,,62.025733255446944,642.7355187991249,425.20905479572974
,Background_Download,,61.638557704491426,426.41599687460877,681.4267333842674
,Background_Download,,58.65357958469474,481.85417936708745,609.1032287831617
,Background_Download,,53.58346392243635,577.7853961167681,357.4509847233195
,Background_Download,,57.85645535854857,482.290403848447,595.7003846875417
,Background_Download,,52.02304675575995,450.65716332998386,368.8286032361122
,Background_Download,,75.78065319395202,377.3660888307239,563.723376026293
,Background_Download,,70.08511693764987,387.35378700064666,521.8553206285249
,Background_Download,,71.7413962223294,571.1564370311887,613.9869434999769
,Background_Download,,56.444095373048555,670.0741948324762,591.2964776769999
,Background_Download,,46.842980048592395,402.49436344835556,460.373138898859
,Background_Download,,53.44957923841415,620.2907632806991,521.4127645598734
,Background_Download,,56.42145474980538,600.6006098379892,415.0278686101578
,Background_Download,,44.837212415855724,471.7840835939118,373.92465506644976
,Background_Download,,54.98274392242654,555.9035397494137,541.0954963989368
,Background_Download,,58.80349140703454,471.6810177313333,575.761231188716
,Background_Download,,55.664131855243,567.1724884041923,595.7531951930372
,Background_Download,,72.15087656331794,374.45858746502046,352.784528665047
,Background_Download,,63.73727756835446,542.604333861681,369.7074095013706
,Background_Download,,45.696057613417715,589.1222280470967,594.2728211211335
,Background_Download,,58.60344703549352,596.2350923609646,621.6874334960755
,Background_Download,,65.49355270947538,555.6763764905302,444.42013798088135
,Background_Download,,46.859622821821816,501.8377875052844,363.30027345722385
,Background_Download,,47.845630250650075,366.15304031814316,546.3568983093802
,Background_Download,,61.20579689149977,641.3941176001887,441.30114668947965
,Background_Download,,58.23336212254543,369.36075086245773,487.6733650438889
,Background_Download,,73.44456939462677,551.8998433874923,483.87356255478994
,Background_Download,,52.98660171820144,496.6640464722253,372.81205459750134
,Background_Download,,44.564828462867524,627.1598225786181,514.3096742587502
,Background_Download,,59.03309265808447,655.9219485779008,440.0530878246426
,Background_Download,,47.94112041955715,409.91509700333796,674.1911871587495
,Background_Download,,55.72378041411266,369.9779946159224,570.95576290534
,Background_Download,,43.26513503801635,549.7460559552622,616.21795199641
,Background_Download,,70.51225602796262,420.8437502608459,500.86375975369816
,Background_Download,,60.35117775773939,608.1511585612952,468.74441587375674
,Background_Download,,62.6809136177701,648.1502989075509,571.0775337394998
,Background_Download,,64.69825537532427,427.6693240285551,651.6222590518512
,Background_Download,,60.57000522544909,662.725287116049,501.4236916776441
,Background_Download,,48.104025381099994,358.7463314684864,484.1804044220176
,Background_Download,,76.13384477446286,550.0090786106807,615.6083211947736
,Background_Download,,53.646084988547244,556.8262070807831,352.9427816937137
,Background_Download,,54.48940415619029,489.67493888536666,538.2944820827041
,Background_Download,,45.5453407366618,555.438109111476,599.4884010447744
,Background_Download,,49.39585687936749,619.8045362112023,673.5765746304508
,Background_Download,,74.18084125345962,666.3435849233138,365.90603252831903
,Background_Download,,44.76764877174806,646.737415205361,359.88460404469066
,Background_Download,,61.43099828646363,530.5054122496925,610.6465637739697
,Background_Download,,50.48282304692639,485.7993745421892,453.4488419851137
,Background_Download,,61.651825039432914,681.7402810968845,619.9776511990372
,Background_Download,,52.49913011443667,490.14078377997134,637.2068394199035
,Background_Download,,69.09868025326112,590.0978628682905,646.749116594094
,Background_Download,,47.5290136716494,350.28758988330435,438.4911970682249
,Background_Download,,62.19531106688996,414.94070237568985,521.7598535165023
,Background_Download,,52.735909936146044,620.4939729638756,523.9033191129408
,Background_Download,,55.61419762206552,652.1348051663024,382.2613744333471
,Background_Download,,76.42090668027622,377.930721330257,555.3953790168677
,Background_Download,,76.26205743218367,432.9918321097326,625.7147139588344
,Background_Download,,52.992922443732965,598.8526856386171,655.0154000455482
,Background_Download,,50.926052570663245,527.5273834589457,423.2629727976704
,Background_Download,,63.77350350371597,572.1436226733249,676.9920047155651
,Background_Download,,55.40853339536258,682.2182441315791,415.20026042498466
,Background_Download,,57.48186217117126,554.9161267447978,441.1094773717815
,Background_Download,,61.05330369549888,424.4914464052184,476.4616952087572
,Background_Download,,46.56735242269836,581.438207587134,489.61432343672766
,Background_Download,,62.68546713695147,516.4366703383846,598.8093938500416
,Background_Download,,63.05011682084106,678.4769063381134,541.206310460891
,Background_Download,,57.19003530951103,351.42042129833584,516.2389717168818
,Background_Download,,67.1320277009662,636.5716864937551,571.4982719432384
,Background_Download,,62.033493006377924,400.01949676834005,461.23468796021837
,Background_Download,,52.22054693579413,497.3579363301151,405.23978366236474
,Background_Download,,54.244934456420125,461.66917566271695,590.7849821079512
,Background_Download,,63.081862833697684,369.9605657769291,563.7612421305049
,Background_Download,,50.08962924293889,568.863307633764,606.7297814595318
,Background_Download,,70.73203678059488,546.7479783686543,645.1496674593877
,Background_Download,,61.56771364585177,523.3151877265,454.85388707127584
,Background_Download,,64.76170487511608,425.2158842106277,642.8985168633051
,Background_Download,,46.34201737449154,600.7525823618844,546.6772493132696
,Background_Download,,53.77277272727765,633.4518799099568,674.9430388410544
,Background_Download,,48.88182477284192,484.3923978013541,362.72680654244897
,Background_Download,,53.66539967466675,580.4355434111001,689.5364132624813
,Background_Download,,67.97209141668606,418.9549950753842,644.3269200698365
,Background_Download,,48.130170158536764,404.6069716440226,621.200175756506
,Background_Download,,43.89943133222515,398.81855590133847,541.9454052537618
,Background_Download,,56.522310365832666,444.51647513639347,531.4978075814547
,Background_Download,,75.25335046415506,376.5371169942744,496.32810619577265
,Background_Download,,75.64095584519714,647.1550788255104,654.3728778583062
,Background_Download,,45.436188619190375,541.9220673568445,658.8761021280002
,Background_Download,,44.351257455379525,599.8520139432558,605.1937299966281
,Background_Download,,74.39665155047392,607.6932378127976,613.2595578745537
,Background_Download,,74.5473333056734,657.7960808890066,654.0622175421286
,Background_Download,,76.23858589771953,469.090901162907,618.259120262274
,Background_Download,,56.17163288645,466.29763134600705,682.5040823670292
,Background_Download,,43.73592043838963,563.956771504475,591.9101837498806
,Background_Download,,77.1680447706155,373.243404181398,596.292052884481
,Background_Download,,63.377365668499834,519.4779633961297,689.0637965449491
,Background_Download,,72.3160688850854,530.0648248330868,482.7281671186481
,Background_Download,,54.89343350979894,614.9627729841123,427.50697252294435
,Background_Download,,49.3503403141445,688.8771783269715,496.90999193047173
,Background_Download,,60.25831177881893,366.9732490379789,566.8221387211597
,Background_Download,,66.74241019567891,401.74796471260424,557.5928703404229
,Background_Download,,57.66540170206452,363.2246627031227,419.22284060388904
,Background_Download,,54.18010566986858,403.3551903378469,513.5768851300544
,Background_Download,,45.66051074974026,689.6995034523329,541.0533232177714
,Background_Download,,77.12205956894778,554.9984657198332,655.4490094186546
,Background_Download,,61.83465243967002,676.3614003383809,478.88565151316357
,Background_Download,,52.321229382184825,657.2130443249296,647.1269878518569
,Background_Download,,48.83546371795593,572.342499961515,386.64864990172157
,Background_Download,,73.01617129800842,658.2376784497061,477.33286695148473
,Background_Download,,72.55513715848409,410.43701816692095,631.4949778498084
,Background_Download,,71.65631352879701,590.1380414210155,478.52823036101626
,Background_Download,,60.429195378219646,413.50807695109575,532.8130830386903
,Background_Download,,58.988555671371216,633.1375394343031,606.1089720195814
,Background_Download,,48.08032637446412,386.12731110155494,650.7361573089105
,Background_Download,,48.547471938326055,599.3646869473713,561.2638290056943
,Background_Download,,63.07629163209046,448.413442545835,517.4589333160324
,Background_Download,,59.50289919253483,630.4041436218174,439.5383340226758
,Background_Download,,69.05644714249081,677.2752472742877,403.8985597373905
,Background_Download,,61.46060013081323,469.24425025266135,447.9159511877888
,Background_Download,,64.73998299405534,608.9061088266517,519.431916447599
,Background_Download,,71.25306507543858,625.6958770493304,611.886758054751
,Background_Download,,45.49549868420984,642.6314905509569,469.82466642879643
,Background_Download,,70.82062348941088,586.5003251042581,677.6006331754379
,Background_Download,,54.52025447964653,508.9978720958145,603.3287171470479
,Background_Download,,45.58681037600927,509.0068589627893,355.2129388956765
,Background_Download,,72.51280427731932,448.570453115644,630.8472715125745
,Background_Download,,60.29769433991117,470.59992055154135,634.9109139114139
,Background_Download,,57.884982569777634,544.940695533918,442.22802714467537
,Background_Download,,52.639993911899275,663.820828568648,351.2229457620622
,Background_Download,,55.7205648242297,632.5191961247383,504.37368182851617
,Background_Download,,72.63732261455218,460.55796916305644,466.026829175023
,Background_Download,,70.61211100922264,495.06890004270315,454.9106191311862
,Background_Download,,50.77828509468514,504.99334232839055,656.7551469209802
,Background_Download,,57.876956527730194,380.1418872857081,498.21408577372455
,Background_Download,,50.69827207573421,548.4938565746104,602.632471982934
,Background_Download,,65.46824472456353,594.9064579693611,513.4383894964271
,Background_Download,,48.64133461215736,655.6961211694199,424.3094042697352
,Background_Download,,42.16753619587204,536.6570491432822,644.5675539350837
,Background_Download,,58.95706679196708,649.4673699541577,459.7629800252336
,Background_Download,,43.47046675716496,662.1783561710736,492.99191428555196
,Background_Download,,70.31712515205696,404.0875995550218,622.6685094019897
,Background_Download,,44.1885715562764,358.1118842113553,642.3880250903836
,Background_Download,,49.40521735638117,397.40436636974005,663.003746696103
,Background_Download,,70.95697516752391,569.9171282981994,410.6900138771847
,Background_Download,,45.25171529588418,653.5419077266208,670.9541824263476
,Background_Download,,71.08098864416293,470.8449959285228,602.625868712078
,Background_Download,,53.629997315599695,424.81530235435366,476.7762933063691
,Background_Download,,66.18642598739983,377.7574675585931,624.8329071444333
,Background_Download,,71.64236917950794,527.8029086063318,557.1315911042241
,Background_Download,,57.1925972270253,527.0773688702927,510.05843588555194
,Background_Download,,49.42626771085102,687.6867424602286,586.98910826375
,Background_Download,,42.565432414224894,463.81245361483207,473.33545899729353
,Background_Download,,74.49495659085636,671.2300315041364,568.776748872046
,Background_Download,,51.321202513058005,631.830606540801,543.4705509740604
,Background_Download,,46.828539463243104,365.7247372166521,358.00557810899505
,Background_Download,,69.40271521251682,439.31558816412775,671.0841960389517
,Background_Download,,53.302780863234936,492.07221204962354,632.5057749269021
,Background_Download,,54.644012087894694,424.49772719624605,668.4537511619346
,Background_Download,,53.56776955778036,545.2339364964964,404.323076276701
,Background_Download,,48.41450529117597,367.37786661410985,505.4996976456013
,Background_Download,,70.16205475082371,459.5024688974682,524.875029265781
,Background_Download,,69.96998136402026,463.3291644065603,408.35511021145544
,Background_Download,,51.9896593311571,633.3220462923779,529.6106730973686
,Background_Download,,44.09355143043356,582.2194610213489,432.62912448154293
,Background_Download,,64.4766427885188,375.6979236982865,531.1164257020927
,Background_Download,,49.05664474101542,674.4078057530628,374.5672283278613
,Background_Download,,67.66379293943295,432.32885038111755,496.05872107838127
,Background_Download,,75.07886131706964,602.8475950266529,412.32993699582374
,Background_Download,,70.2267274943226,527.9393591889419,572.1809341833028
,Background_Download,,55.52750840844273,643.8909344835722,540.0856508151783
,Background_Download,,72.8643857239525,506.3914875360054,557.0023793932276
,Background_Download,,42.46798146595932,687.7341823736351,621.5319189046559
,Background_Download,,42.575224960368615,642.2911815918222,548.4048923795459
,Background_Download,,62.66211988134896,507.68807753742124,391.0096159275025
,Background_Download,,42.05171231858423,488.8218164915204,368.9581459146191
,Background_Download,,59.182798405020904,674.8087730897909,423.09683325000185
,Background_Download,,51.11550694314688,505.4490226058923,604.4831383952185
,Background_Download,,43.82225176646257,517.6067337667876,494.1383366556197
,Background_Download,,75.61666770531808,452.03361682208794,394.10565236167696
,Background_Download,,61.06780077444377,680.114218286988,461.99860931726755
,Background_Download,,62.63733481019949,608.4232493535267,365.63834911166964
,Background_Download,,62.598392789286635,464.03197161575196,681.1253419394927
,Background_Download,,53.42015938360884,557.6811836373207,356.6244525107269
,Background_Download,,57.15663729036001,409.88436546216934,552.3817523794556
,Background_Download,,73.12930602534378,459.31317759854255,464.3220624903953
,Background_Download,,65.43024905394626,464.4887781100093,680.4469750739261
,Background_Download,,75.04717184390319,513.0760129044968,422.6833265384198
,Background_Download,,55.50520434018188,477.08620341560646,505.54896488519825
,Background_Download,,67.41615911610913,625.3108059930082,435.1891767942243
,Background_Download,,75.46663101733404,447.9128193562245,674.2864633285762
,Background_Download,,45.32910260822811,371.0197936519334,688.4365479494477
,Background_Download,,73.85863490976965,605.5383710204699,595.954274776744
,Background_Download,,42.74135498228018,588.425417795511,651.9566336830508
,Background_Download,,45.5789293035307,595.0454769674238,554.3739498755002
,Background_Download,,49.63860102165388,636.3973252238688,685.5524447039621
,Background_Download,,56.52210182524844,595.4903920689432,494.23440397939123
,Background_Download,,42.88961450402007,665.5493381785784,512.8682989986996
,Background_Download,,76.77741217520688,539.124591848267,571.3454284677879
,Background_Download,,56.39732301102825,390.3011135375149,409.8933139568659
,Background_Download,,65.11200462796151,598.5110016424558,365.2009788832723
,Background_Download,,70.38500986747027,413.39444753579374,397.2964826891721
,Background_Download,,65.86755198061026,419.0669173247007,533.5056934539028
,Background_Download,,75.59757378207671,665.0798310964622,442.0296619933529
,Background_Download,,52.50226021757426,586.5631511956557,605.9802502398838
,Background_Download,,66.03312762440805,436.9387327061164,589.8016763791659
,Background_Download,,53.551738271439824,614.2781289855898,461.5220773189618
,Background_Download,,55.33390651543582,460.1704706203431,642.7900170134759
,Background_Download,,60.93947364106018,483.91863265725374,375.9291487114433
,Background_Download,,74.11644560834954,666.9954542688071,543.4413074835028
,Background_Download,,67.68151395351921,583.3602367513978,533.6831620147598
,Background_Download,,57.49087858056182,428.0004230819999,465.72832142617517
,Background_Download,,42.661541626095875,539.598425535986,520.1800809991863
,Background_Download,,52.878089212854476,502.38394865516983,352.01066930035597
,Background_Download,,60.02798740268315,463.6259400625247,459.02973427407056
,Background_Download,,61.45862946497835,548.5288557686605,373.41415662838034
,Background_Download,,72.28655894726549,646.5350066132094,565.4834324563033
,Background_Download,,47.400539722711684,639.2211539730599,654.6309031197702
,Background_Download,,75.12878212927012,390.99077787936193,423.6568085011512
,Background_Download,,44.668177839820885,514.1180733273492,635.9994133918844
,Background_Download,,52.46063119481711,658.8174576844541,470.6246553078379
,Background_Download,,45.58427568013808,677.2633318320486,366.398752686705
,Background_Download,,56.211775856372775,674.513010377382,519.006026881927
,Background_Download,,71.59023461686101,529.9591705263788,490.33287395109994
,Background_Download,,73.49496798664833,379.291911172262,647.5060423563657
,Background_Download,,71.61874055955028,623.1025858609255,598.5485889330427
,Background_Download,,71.80182521426849,537.0628065456048,685.0565508017771
,Background_Download,,72.4139022371401,540.9469448646963,532.004213795025
,Background_Download,,53.055208715581955,633.9138105679547,598.8807663550672
,Background_Download,,64.64483806249416,537.102641151047,662.6609324477126
,Background_Download,,67.59180133486404,400.5992367664565,518.9600096650768
,Background_Download,,55.49633502008352,470.61347551369823,432.248337510068
,Background_Download,,49.60510812722009,574.5176823995542,597.4969261287687
,Background_Download,,51.49377263684306,623.829327308857,458.5740375703932
,Background_Download,,67.12422444113187,441.65866410243757,622.9662990453987
,Background_Download,,60.1907501021524,404.9610967108418,557.6975554280395
,Background_Download,,53.837824777004386,425.7431912677556,416.2907105987431
,Background_Download,,43.369810721061455,606.4882526126996,404.4061318918288
,Background_Download,,58.764721193769915,514.5430987123422,365.12614526030853
,Background_Download,,50.910689030047,358.85347759709686,382.3792238858231
,Background_Download,,65.54957574585481,523.2863472685561,396.7596022510901
,Background_Download,,67.99636833517494,444.0161292022984,537.7756096554974
,Background_Download,,60.041176880929,425.1887442175318,619.5333710876284
,Background_Download,,63.694417500731014,576.3608114034462,572.094729204253
,Background_Download,,52.78955828813952,391.81623298955935,472.96465558713373
,Background_Download,,42.71631267723434,395.700728851615,490.70595236172505
,Background_Download,,60.466153923512884,404.9036040815451,517.0172437414217
,Background_Download,,68.63916150577148,475.45902035517946,565.3555562767663
,Background_Download,,69.04630269649293,558.4185826799041,491.2024093081784
,Background_Download,,46.50700026661991,501.5388600322635,526.3661250127823
,Background_Download,,52.96292570026725,400.37844064247224,378.37885320381923
,Background_Download,,45.81923539841441,437.4332623722548,635.9790074967893
,Background_Download,,68.34676572983295,455.84489849918776,567.8856613941725
,Background_Download,,76.20644352329884,366.4639936254909,442.6490677659384
,Background_Download,,55.21447919445475,656.7996501418179,501.8020582917584
,Background_Download,,54.020551951585574,388.86184698314355,470.4356096997518
,Background_Download,,46.90253883483069,550.0385304331585,493.84465623907505
,Background_Download,,54.07041432783275,462.50690618071343,414.27487081629573
,Background_Download,,67.25569110286472,660.1392700653864,452.88204086678445
,Background_Download,,64.96789046352525,544.0684505467135,368.3541241772384
