User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Efficiency
11420,7,-94.90700339967036,41.87274231042897,3398.6405060514803,3278.6452409072635,97.4100078599287
11421,7,-109.81653965469276,44.861701954630256,2738.855771566348,2964.586280440226,85.58927691126705
11422,7,-109.48391271767456,52.66263946247469,1031.795391049801,1830.8902860810904,48.07144999350757
11423,7,-86.33198208813373,31.66491167399843,2430.783348429583,1812.0189125339664,83.87379685807775
11424,7,-98.50232630043304,57.32500690871038,1268.097343692302,2721.828759699097,58.947170281957995
11425,7,-89.93808416806239,47.64045597912276,2234.243273059263,3219.6686122552496,86.2136225588663
11426,7,-90.1661046559703,45.16136473754521,3530.7074062308216,2314.4722593696715,71.27094359938243
11427,7,-97.09786478369084,37.895758669389,4084.571880741662,4056.890573508304,120.7887285460755
11428,7,-109.76446519207828,35.2087057990687,2666.233957741835,4456.148416222763,133.89767043174717
11429,7,-83.61910137245327,31.721675207143804,1186.5613226589642,4260.069879533877,135.74711940315294
11430,7,-83.84462877438114,30.41346641184081,1297.5765573061403,3183.934025717117,115.15669703182755
11431,7,-108.35041145802889,28.38280837425924,3524.180621044095,2080.027920145877,95.22232492238383
11432,7,-87.22219607547143,31.79890777957069,1355.265924631584,1870.9648134835152,84.89416814193761
11433,7,-112.24781972469113,29.02419987763965,2739.283307496969,4209.069522697476,139.31522076345365
11434,7,-89.54823740081633,31.270152236773587,2594.561140683951,4344.735461790919,138.3230253846862
11435,7,-111.94799211513885,40.34411705391535,4060.9469970441496,1851.257441947296,69.742668703068
11436,7,-94.35580774641896,31.24615969236264,2883.917150715789,3898.7039308632266,128.89531212488072
11437,7,-88.97085045636577,49.168050781634406,1249.8458958889987,4410.5153428336025,108.86106146726621
11438,7,-98.22462953140828,57.30704490106169,4008.076121676015,1501.9962720313415,33.08155961418346
11439,7,-109.49519350011349,34.90719246449193,3147.2336801413912,1920.7941815176057,80.59291514275029
11440,7,-84.98822185806434,45.464870747503,1249.2709285299725,3111.207844230478,87.66205073598317
11441,7,-89.55958241560774,36.037466805884286,3983.513196022136,3305.069755935672,108.03181009659903
11442,7,-85.60699974512941,47.81706845654897,2628.201416876562,4601.64736548633,115.2480014657511
11443,7,-82.88755982568306,30.432135505810688,3572.164797474576,4620.699216151954,145.62648733625474
11444,7,-95.77997549626323,43.44124328243757,1304.3733608220598,2773.76478314355,83.98727579498777
11445,7,-92.49701908207616,29.570129658716763,2242.357298900645,2247.9027527094786,96.73913808942586
11446,7,-88.95770042335215,40.05009953268045,2477.90800858474,1527.8393966393076,63.38355340140301
11447,7,-86.97145444907882,53.78088753313587,2985.2226327682474,3880.960766378388,89.66565245716865
11448,7,-106.08196432103544,33.91064088405266,3023.176283485888,4334.032883978459,133.54324709612075
11449,7,-97.07418962968411,46.9675139967384,2489.981802957529,3766.396068740533,98.98068326312224
11450,7,-87.51504737060128,31.365389129049326,2613.5366777701424,2431.8627769049917,97.54926446945555
11451,7,-110.40416987164583,56.96895932304311,2413.2626326684413,4662.140835038198,100.75313262690672
11452,7,-84.87333650605139,55.38905790812304,1223.312203223418,1722.1361432457911,41.06191945695846
11453,7,-101.59141687874455,50.82556457029273,3741.666496054895,2512.324240616513,65.70540411087825
11454,7,-92.78027792096437,34.41297710510638,1756.7126721149302,3992.1430804530783,125.41895970119876
11455,7,-82.08654935307118,31.794439350955845,1121.1365955518954,3112.3595849546327,111.2562110577864
11456,7,-95.26484845268176,43.75972999086747,2476.657815690406,2304.9776836004303,73.48598900007131
11457,7,-98.5253327397058,57.372350233325264,2086.785211418106,4624.095148059312,99.24993559679565
11458,7,-100.01839260932869,48.80344709228828,1889.2615204109609,2381.0215463064105,66.40430730762199
11459,7,-111.5410418177736,32.00294683788838,3727.3950878193486,4175.058095224164,133.45740047620677
11460,7,-90.11379157124212,52.87006959962865,2977.205695127232,3593.861050599015,85.14101046131672
11461,7,-109.43321534723262,31.168092549591588,2982.736353368435,1576.2011612395224,79.72406040862482
11462,7,-103.47049732438084,45.67081471460642,1980.62735550634,4029.8513691289777,106.80942748027792
11463,7,-91.18084720077866,29.2135812654427,2606.6337688946733,2452.979380161258,101.70757548103816
11464,7,-101.02654407072534,51.20292674653841,3409.821023922652,4422.77961660789,105.61302049769661
11465,7,-97.02908671486028,33.82852758328406,2977.1063463282844,2953.1400471910606,104.36899216728806
11466,7,-87.54546993258859,41.2105960253366,3781.967234035288,2579.492527001344,83.70889325173808
11467,7,-98.57944238818938,51.4814215336897,2125.885371159665,2126.2499973998515,56.37840693553349
11468,7,-93.91075306193024,29.963371078648063,2370.199255858044,2373.0170809488554,98.71726523194815
11469,7,-110.12768682018424,42.426511683589,2833.0649290828105,4033.712774314076,112.485029558892
11470,7,-88.27895888060394,38.27861061595437,2283.9349843450345,3499.3098373825865,108.29141207818888
11471,7,-88.50212084415837,45.17637881895651,1939.4037461937417,2113.8329444009423,66.98556092550962
11472,7,-110.3875904143088,34.05426795093412,2576.1725459611625,4667.781911191582,140.3809791001832
11473,7,-104.629048108113,50.83230925945184,2098.2703230055768,3694.1281976254063,90.78302374443332
11474,7,-88.74176210493926,33.77649350082701,2889.3457373615183,3772.606940677218,121.85567649756047
11475,7,-86.76092553751826,45.56842943136774,3687.942207250344,2797.439125803656,80.82231075737673
11476,7,-107.85664635727404,40.19918248879654,1595.079812828235,3798.153262583204,111.3244134895194
11477,7,-86.03951692706593,29.448028030256484,2689.5061557003746,4622.942624693783,147.3708510729447
11478,7,-93.61285037153613,40.61151773730595,1030.5467212526614,3773.851442332063,110.09757224858777
11479,7,-109.98575525938548,49.50730265541552,4158.708818609428,4070.7510840887617,101.06307848849461
11480,7,-85.51460503665277,36.17943615294139,1889.460456662704,1457.036263649043,68.55398737526843
11481,7,-92.5046352286118,50.004294775877575,2785.8771844825724,4691.00408447583,113.37393075458282
11482,7,-80.61175974610336,49.494410861912606,1285.2446858076833,3088.007959948455,80.22204306284014
11483,7,-83.52624291610458,46.2020811969229,1928.519049419761,1625.211646861392,54.843864291477956
11484,7,-107.59093589640482,33.640916991971444,3513.753275248697,1681.2220315049442,77.69012311287148
11485,7,-92.31837953670384,35.837182939166496,3862.3568002376633,4090.600777439563,125.05365185138564
11486,7,-96.26459170043822,41.225467981265496,1295.164483359528,2746.521118107621,87.2292053941129
11487,7,-109.56375342783136,28.788283962440627,2019.9782889270148,2468.9134585923684,102.77912111632553
11488,7,-100.16010702925664,28.524677934546872,1636.0721904523389,2877.8661790751285,111.91552494387616
11489,7,-88.49880922439797,43.53775003251103,4145.888394491238,4562.376613126119,121.79243354696247
11490,7,-109.51255744080876,52.37904959300563,3600.0995453045853,2972.4831870884045,72.79598103105445
11491,7,-81.07956080399013,49.77096686562668,2214.4124936879443,4106.768760279186,101.3731265857592
11492,7,-97.00782983913923,28.665971493518853,4024.9004527767406,3204.911677032471,118.61496686159317
11493,7,-102.18886274693972,43.08060828449311,2267.4040948553093,3482.0900860823617,99.64653698401068
11494,7,-103.120624424198,35.86254622567707,4280.138540954527,1454.2071229948708,69.04028773904304
11495,7,-97.6937334934612,33.27039800899075,4174.310275903337,2044.5314621373927,86.04186994237944
11496,7,-86.36505072859619,33.74270504493568,1868.735905737576,4153.848988650665,130.00755609673445
11497,7,-106.1962607957722,39.6382343118467,3732.714522043372,4295.902652388961,122.85859570313855
11498,7,-105.73476218459903,53.19770393447723,1269.927456618513,3921.8485820177984,91.53917419125061
11499,7,-109.80152717160604,49.76542828896471,1957.4825710547464,3459.046485329984,87.63177837477734
11500,7,-84.00524258852111,45.88554178000408,3112.7481648601765,1523.763529808899,53.23591697622316
11501,7,-90.14525288855845,57.518501088939374,3403.223288912929,2761.671720746805,59.45941053178539
11502,7,-98.178080158929,41.95378819232665,2238.9205291550625,4213.453062420527,117.11588799811099
11503,7,-88.27128174932231,44.05724959147187,4165.662336069252,2387.5472186993347,74.72594398926964
11504,7,-105.59722465152024,45.34012808504835,3822.007260623756,2002.129632991565,64.33181579926554
11505,7,-108.29402738401885,39.34136831082422,1418.256794668395,4326.529739741352,124.02063504881788
11506,7,-91.34396655813129,30.176101483575646,2717.182612495894,2924.1347426624748,110.0505069655805
11507,7,-100.13691969462846,52.71718202046128,3410.6652714234874,3442.3016677401283,82.18706169610994
11508,7,-90.05472571892082,57.32634257813484,1429.3378729130786,2959.936957533898,63.9998138590323
11509,7,-91.44553247383264,35.1560027572638,2770.2870642657617,4506.20867978929,135.05129809605577
11510,7,-91.82308169977378,48.0558554157728,1264.5788582933303,3938.162040560477,100.7507587766364
11511,7,-100.41613486122904,50.47298562201662,2321.1469754914897,3762.360785496557,92.85109913970744
11512,7,-111.2906724164674,32.77456581750898,3632.038271227421,3732.519733096847,122.73210185415942
11513,7,-83.96637248176182,42.03990917220354,3810.8873966719866,4186.476186278762,116.39469473249972
11514,7,-103.83925179353724,40.94933974606758,1224.378373593041,3592.7351079513246,105.6700896333938
11515,7,-112.9117059382969,46.2376980355276,2658.14855595748,2496.791510597204,73.28576487687135
11516,7,-85.90885604563925,32.464862135825754,3109.3907417463674,4325.361577734382,135.85188054312707
11517,7,-98.6300069503684,52.06141106258012,2563.1377796383463,2319.226872603526,59.475250634629134
11518,7,-108.74336427839334,56.15240691166672,1775.2240205780265,3753.732025687448,82.87580817982992
11519,7,-87.87811552658988,33.12846676120012,2289.164623475611,2157.141857900887,88.67725485144186
11520,7,-105.61540276726124,39.48020651103861,3396.618929964217,3979.154194453317,116.40660816882676
11521,7,-101.32130578199178,44.739381614772,2145.110990858141,1553.2150916695289,55.83730064604318
11522,7,-101.86419173223054,50.10412407056262,1601.571012686932,3288.0127170102446,83.41683829640942
11523,7,-83.47675000063822,40.83956994877471,3612.165000655251,2666.975296521966,86.20581929917572
11524,7,-107.04990361492868,39.22329043596329,2931.9100836253683,1606.766349175421,66.48467550256107
11525,7,-107.01660297181624,47.49077929773732,1775.8163051123622,3817.54170113088,99.16430402774536
11526,7,-94.24328979991932,39.03670029566708,2461.479922987608,1869.058746805611,72.37475045754047
11527,7,-109.84541184982974,54.072122199422985,4032.808395027534,3625.780542216613,83.74614464266946
11528,7,-108.53259774183314,50.11460614873256,1076.1341030405106,1783.3296922552468,51.45491756605137
11529,7,-104.23423764417902,40.67012964002781,1524.02735659563,2736.5072374556994,87.97409441618677
11530,7,-106.68219518071234,46.77522657306104,4192.49243814682,4470.483688574323,114.25972561359605
11531,7,-98.08650777903374,45.03383173937708,4118.603739307022,1796.0548070882926,60.48502279107974
11532,7,-96.6980314160092,45.35601568376333,3050.588204720053,3167.315522115245,89.0408765365433
11533,7,-111.80802167013609,48.810519308349896,1841.722293759572,4507.069900908704,111.52731157711678
11534,7,-87.99768052923295,45.381101729109474,3109.153776168129,3548.0485698091197,97.08044249266908
11535,7,-86.84861531155777,37.98440325732502,1960.254720476038,4116.010813998169,121.89099326383807
11536,7,-89.39977633820082,33.795569164079424,2044.9416544814403,4019.884726782632,127.07240074893447
11537,7,-96.9561540435508,40.25965862601325,3383.898808921623,3541.884787978655,105.77966206500847
11538,7,-96.68374380682096,31.920549256293555,3702.331329032464,4572.908912539062,142.045686767366
11539,7,-99.67592501673197,53.83368983835381,2468.46100871068,1900.150767080456,47.52277128382269
11540,7,-85.63961862787787,40.37787885473016,3028.434806683268,3438.0227561896886,103.3708826623118
11541,7,-80.68753502054716,40.25619206514948,2810.0050226976946,4400.828665293742,124.020690637356
11542,7,-106.04822529839176,35.66509838700276,3777.1421773409024,4350.299764709719,130.86366005633386
11543,7,-103.6845981168156,33.96947674622129,3752.058665750109,4491.94921766979,136.7943096418516
11544,7,-93.9645938850802,46.46097062673725,2545.2233574788866,2708.004016548104,77.38477328216027
11545,7,-90.04611810198739,41.147250095662976,3279.404450921538,3685.162501671288,107.29106329879146
11546,7,-80.45488042444191,44.29972627005928,1400.933193368992,4312.419654531166,115.17219027460895
11547,7,-100.7972239192313,30.08620755635306,3109.5193036806,3131.835221103878,114.61489863609924
11548,7,-84.42105481708566,38.5146701514279,1633.1832766517464,2559.648994707545,87.93577066877388
11549,7,-86.91774758425161,44.513685189534485,3543.2370999066898,2281.6134742126624,71.69005296700449
11550,7,-104.23510512276847,50.93231179421981,3945.157333958534,3452.882179358602,85.48904439161252
11551,7,-86.60640014863166,29.987684933054307,2074.3211937140786,3080.4476062106696,113.69382571344693
11552,7,-98.9994417056461,28.095628061344428,2957.2085084338423,2344.505181592552,101.33221503709007
11553,7,-82.63807926976392,44.76652283640023,3758.115729361659,1864.705833193534,62.40333537698145
11554,7,-80.47055743050342,47.46831711888178,2364.405571921252,3365.8812833245997,89.6144530796294
11555,7,-111.6407687365895,31.517454585808835,2685.4111655260463,1681.5581669153146,81.35840121934675
11556,7,-97.30703538095632,31.08620327186973,2785.689082477302,3141.1952422670684,113.08947778052189
11557,7,-109.44213169404688,47.2282397468692,3352.2376142608045,1500.831473487552,50.4340816500778
11558,7,-87.41965445057538,48.97850513140504,2796.763251235249,2227.5503419179604,62.844347818865735
11559,7,-100.66724930965331,53.05676478422041,1208.9029691232984,2086.241906988194,52.81294134392402
11560,7,-94.27667581389684,31.361225090154598,2197.5278338285725,3519.583147222293,120.64833350203395
11561,7,-92.59334239652183,46.08227996747699,3003.1766197364523,3494.938446648243,94.74400678571645
11562,7,-97.03573504249776,30.934040363875773,3971.307301170449,3200.907091697456,114.61948746883346
11563,7,-95.57909806967425,49.09836758409008,1252.270348035463,4553.93096155864,112.02586393655096
11564,7,-97.18708505086596,28.274168902440096,1521.6887950873006,3915.058012850855,134.36662511540706
11565,7,-96.33956106560576,47.147182336114966,1192.2227647091524,3655.765623231513,96.3222679937101
11566,7,-96.96856272752838,40.18025280281951,1609.3961090365246,1544.2706676034627,63.5079808430501
11567,7,-99.43258703286423,43.52735476456053,4118.202720069224,4698.707901809799,124.70461781632955
11568,7,-96.2951040411225,34.97691329501875,2219.857076334791,1599.3810823709416,73.64922899609459
11569,7,-82.683452519086,34.31797139366673,1357.611192024143,2182.8803158241085,87.1728024653703
11570,7,-111.15061582022123,34.65578789349232,3473.3636356433904,1926.103237730786,81.13908054330234
11571,7,-97.0235759206303,54.00058475316333,1117.5199284392206,4605.423760608933,104.6669379033692
11572,7,-89.38512377272534,28.276059511384023,4119.220079977569,2534.600752351009,105.05678297836015
11573,7,-99.94492111847346,36.13585533559948,1277.087347788521,3842.691687263048,119.27568377253598
11574,7,-84.22918697724828,44.99157276272678,2234.7042423755865,3334.916743921877,93.22733657801982
11575,7,-109.38387421906532,50.8328339617424,1365.3765180863352,4659.520542151908,111.27703129078256
11576,7,-94.61940207673908,30.13846792960724,1810.0924132104635,4451.645479018679,142.54386421808437
11577,7,-95.13807093326776,57.42104451920895,3937.137996439648,1598.459834997058,34.93289329207986
11578,7,-85.41428045733315,37.92556922470225,2876.768991006548,4665.905965266848,133.66649611331044
11579,7,-88.71126345004669,45.22601437333276,3658.472861544488,4033.003848040356,107.64325054838083
11580,7,-80.35516383221506,44.52632509617489,3082.4269441622564,1972.342141172331,65.10254728164713
11581,7,-88.84100660556982,52.02858243319365,3690.1188823303287,2348.2676707754854,60.14837681683919
11582,7,-87.76617767139106,45.25901033881475,4174.604251740837,3185.815441647381,89.6008733849366
11583,7,-87.2237138545942,55.637493177733646,2813.582193289564,3353.073879388792,75.25777045808886
11584,7,-82.60936289435156,49.87824324515306,1682.382573470557,4121.98962848313,101.51130055213576
11585,7,-102.3641509110593,32.03903100334043,2964.414958858234,4203.5634349168,134.0003439150931
11586,7,-80.04307741640172,46.23964934879642,3575.842549684652,2183.781976091982,66.63732720581763
11587,7,-87.87933052049661,43.24951935062703,3833.889614115096,1923.0994803968551,66.25853354346657
11588,7,-90.2743662168464,35.56622709340124,1896.7879865727452,3996.310857908143,123.51907798221805
11589,7,-97.34890602016613,54.38674153433133,3857.989282153163,3431.231641847502,79.07349837184954
11590,7,-86.87351420662628,52.92119891117983,2774.29371248894,4397.594949272622,102.11582137639333
11591,7,-86.35838368220537,49.95964284523927,2125.210265818489,2190.817215499359,60.37290077156774
11592,7,-92.71485397584516,29.243719056709487,3100.595498830656,1884.678253900686,89.590797062961
11593,7,-81.5435050022487,53.93950719273322,1129.393040281804,3763.71015842183,86.90298448474088
11594,7,-88.07613069942096,50.96624203462342,3094.235546956818,1745.1884302231,49.176855349077044
11595,7,-83.22847378090123,50.636539188598775,1311.9870349269113,2578.3453505490147,67.43291298852546
11596,7,-84.0637399328165,46.36791524900628,3152.2845562765533,1576.1229815186807,53.51580982183383
11597,7,-95.7002015032459,56.6166589452692,1067.3838446545087,2811.468400622053,62.07147534885502
11598,7,-80.841810007728,54.25926306427833,3616.168829532266,4414.208811536177,100.16152019124287
11599,7,-111.07622502022488,54.93599177289472,3924.288461275083,4076.475500123576,91.82479683990677
11600,7,-87.1800566515483,45.438973931424776,2452.146926392379,3156.1498492935843,88.66080208886449
11601,7,-82.02368843704366,31.41288653616917,1689.9740888556485,3902.372513842948,128.68573467035515
11602,7,-109.55707651970522,49.440387291737,1684.814769486395,3119.180687324756,80.97697229235891
11603,7,-95.94218135063008,54.59128960814512,3786.818672012888,2881.6690843663337,67.05382525645402
11604,7,-110.34605145393591,38.07251699705453,3423.1956321890448,2201.0534519599296,81.08525674324102
11605,7,-103.7699771366441,50.62406118108314,2334.8122569877514,2252.666170610726,60.540381704185044
11606,7,-112.95275998352646,45.65193245908978,3520.0684165717366,2295.8605735594297,70.03001817370749
11607,7,-92.09877796395932,54.74306317080355,2328.8400608158013,4691.780496136251,105.2201233426803
11608,7,-103.42125133113493,33.4250131772979,3504.934086745837,2953.891385142715,105.08065727924617
11609,7,-94.12462081791928,45.499751524268376,1465.2146715364197,3234.258727531912,90.21423490535146
11610,7,-84.01840383524187,49.19260062502373,2147.161274700333,2606.9428476362505,70.52957621974807
11611,7,-102.80259327775538,56.72933223729684,4042.683626507112,4331.114677909693,94.13872339277108
11612,7,-102.66762292842472,45.24202438570819,2222.1813772116843,4023.148221798176,107.40641588306958
11613,7,-109.02809376811256,44.26564020704885,1395.752277949109,3300.215036170088,93.7422403788031
11614,7,-109.0185887193948,56.368286094762816,1174.0962609065605,2358.9504578289816,52.89292062952052
11615,7,-95.16311809879612,43.17447464058759,3089.4293631206606,1468.52285186986,56.73743208770179
11616,7,-80.0518845818152,41.72782950372399,2070.512219031872,2779.57831010581,87.06485644816587
11617,7,-103.26494839975015,38.5494736593526,1253.0042448680497,2195.272224493931,80.1401844105902
11618,7,-101.76962658499365,30.251579120396944,2220.4305748082643,2195.49438860238,94.45161559243093
11619,7,-88.8854580031929,38.745417466162905,2819.4702851731736,3034.913879958319,97.62762317753554
11620,7,-108.96921690295292,38.94958032872811,2539.225812517669,1898.684980297136,73.1539109632658
11621,7,-80.04510589157644,51.42011033707185,2303.1443992274462,3257.2769665835285,80.49538816898976
11622,7,-88.90987757402911,45.32439151771993,2040.3398161734208,4419.613571112754,115.68121212323712
11623,7,-106.6479644093207,48.63640179634499,1812.1849999135152,4539.043544206067,112.50630246733877
11624,7,-110.03103817775204,57.443492892634296,2237.7577878767624,4001.320180540629,85.90600020420402
11625,7,-83.67791817058696,48.13578715728484,2993.1358978644607,4396.312285889298,110.33930084124374
11626,7,-95.1452804126126,40.54579669271511,1530.2317450854302,4675.075182540675,129.3435215422052
11627,7,-81.33095569129011,57.8874976570685,2015.65039268809,3867.1503495034353,82.29210027823386
11628,7,-103.5790655025106,50.21481087773494,1852.7766633475871,3667.83028748326,91.28938149902578
11629,7,-102.88140849937896,47.918152814612505,3845.791996188365,4255.863591460708,107.73286011539044
11630,7,-92.63284316262325,56.69149535270202,1839.8600232108715,4615.68667755488,100.24531469207368
11631,7,-112.5157469846773,47.22558553811712,1299.479157737302,3018.6093507984115,82.66050479187689
11632,7,-110.479460110033,32.87841753660439,2746.044951028922,2519.005234727848,96.7905960288144
11633,7,-105.70280162503748,42.799231651110624,1845.441845562028,4164.833013520223,114.62604172088082
11634,7,-92.7218193903997,56.82541511820128,2172.4602849644166,3490.1541228404426,76.11979059980644
11635,7,-86.76451378337381,52.39009036389641,4012.744544002197,2536.9409174421835,63.53054853001319
11636,7,-82.99154951883811,44.37289906848729,2890.4440013939147,2101.3324677165674,68.10549047571857
11637,7,-80.01815541108965,33.73864433711041,4041.785766195309,4323.325520157765,133.61247960625116
11638,7,-93.28790847865632,48.97754034621301,1031.011344050275,4449.074555559476,110.00812515213872
11639,7,-104.0610450463612,56.59599146244794,3879.789722184579,2255.312724947177,50.30013552631209
11640,7,-108.7311440902787,47.6787230038371,3159.816687156684,2049.2699219275623,61.30052599476299
11641,7,-99.91101904048678,48.73456463083316,1365.0037594343073,2872.094795154153,76.94836842389267
11642,7,-86.81762185102477,53.96357940998561,1296.94754967087,3744.632928588249,86.45647833016679
11643,7,-108.50304207098412,44.52657726060386,1036.328157422769,3333.0381915214866,93.98917200819677
11644,7,-107.61848265566032,56.0459893773305,4069.755552389208,2958.0619571492134,66.167513832809
11645,7,-98.06060827703372,44.97269580560528,4181.9571292776,3744.884146792512,101.96333505289932
11646,7,-89.8485653363202,53.64922645138259,3528.788492098964,4285.295122361086,98.47651887692035
11647,7,-97.58300207760598,47.92155261211913,3103.3547992365675,2447.2263913058277,69.33031870476336
11648,7,-91.65204041375765,30.0518538955471,2583.035903630172,3825.197686369032,129.39395044414516
11649,7,-91.4567519123326,30.388432733831134,1755.4734908210594,2668.0397905154327,104.24762019641679
11650,7,-99.40342978309346,37.68603185981996,2306.327618218693,4659.529366965808,133.94411881395274
11651,7,-109.08192666951342,47.30745086262162,3132.110196292669,3960.648650218884,102.51849362284277
11652,7,-89.63280993838174,49.871409197966415,2892.177123063315,4478.345656700683,109.08838630094327
11653,7,-95.49380484299692,41.302165379765015,3141.7612534165087,2204.7204290668924,75.59474599164089
11654,7,-110.51949454385128,53.90870235179073,1964.001338460689,2195.5219484209447,53.66405717449128
11655,7,-89.92595738845532,30.649003227643583,3200.092676231503,3413.036995918503,119.61436797218366
11656,7,-85.16472698175656,57.730013523702326,2650.684111270426,3048.3720343566483,65.1812725072906
11657,7,-92.97987685993976,35.582935003852995,2331.078690344684,2482.7827295781635,91.35864487435884
11658,7,-92.12685924719251,31.92054070458628,4279.964884789239,3615.171983482276,121.71331086425371
11659,7,-83.58500385609757,43.32807007923819,1588.7472225691836,3806.667201696413,106.11052740127072
11660,7,-80.82700543238965,42.775780479496895,3037.3721508300187,3843.447762447416,107.8435881612397
11661,7,-90.21242403628804,32.148128500130014,3566.1976994642573,2705.465672916995,102.00819922393784
11662,7,-98.03871252765904,55.297285051893134,1145.9160352226663,2710.549301195906,62.203783835959875
11663,7,-106.05235412332031,34.69682772126069,2015.995379899347,2286.2094258028264,88.71323959541381
11664,7,-85.00560784840985,31.81851601015727,3605.658335696639,3233.574481540669,113.78804571656335
11665,7,-112.062119228701,28.11362805105213,2644.5505001016545,2673.323290984186,108.28186394061521
11666,7,-103.77911703451812,43.9215396158677,3995.282962136482,3137.409624231863,90.87922030154289
11667,7,-109.76794187600473,47.48024512726427,2866.8006591728536,2977.093332061703,81.34006725108387
11668,7,-108.47334585310875,48.18477120911949,1302.7151152389138,4149.497468538659,105.01506090404716
11669,7,-105.92225404885546,51.03106523052686,2794.2975930298862,1630.7508050893796,46.63562397267319
11670,7,-97.04291306282953,50.0288759136905,1700.134964155759,4149.293984828408,101.83125015234079
11671,7,-97.51026844705788,34.415114611834056,1464.7949337703726,2707.355552984918,98.13972391448641
11672,7,-92.62342998527214,55.19477857359708,3701.8781731003537,4541.760380833616,101.25643370768648
11673,7,-83.31621543747463,56.909735889271694,2507.88489499668,4267.59607792538,92.4792069005219
11674,7,-95.49400442127258,51.92460371057501,1326.5392190632017,3833.2460835602446,91.85317724250729
11675,7,-104.52018128738668,34.50532823855292,2172.089499419096,3882.279006856907,122.9273611227178
11676,7,-93.11418994221164,51.84535653068954,2501.4988816182968,3326.9217342908623,81.24073699968008
11677,7,-98.36353317700356,32.366454995938426,3525.457465317023,2819.6370566221813,104.05558927246028
11678,7,-112.36374876926368,56.7037513490983,4155.686378576316,3695.110916542733,80.68071047655587
11679,7,-103.44673105105916,38.71518781398096,3377.7297173047523,1840.6294424369369,72.32553900626583
11680,7,-103.70024047725768,35.590320203431894,3349.9408116161726,3905.1577252069305,121.54239180791308
11681,7,-91.3292304632467,42.11986962910647,2522.435987675304,3310.332522675052,97.65663521298796
11682,7,-105.62598797904072,28.661998547185025,2344.232952642423,4223.33019776867,140.24245452246626
11683,7,-80.0542665292445,53.07355219358874,3328.2576850174987,4599.676881732053,106.14326585039218
11684,7,-107.15383802508782,37.52924980090182,1268.91895741671,3865.4010353890735,117.35539034330431
11685,7,-88.17152451249463,46.79563637611852,2746.3198752741846,3096.574357118491,85.05696387407023
11686,7,-109.92768708997794,36.1239669459966,2572.490789446881,1525.936126377444,70.112341812786
11687,7,-94.00358723143042,37.388945768901074,3184.2074138884204,2238.539886976711,83.05965058052672
11688,7,-109.70202812590183,47.727531573698656,4278.035833169931,4344.05541352229,109.93379625844159
11689,7,-84.96139945739262,38.61865731467328,1802.868960497656,2288.361418531041,81.99715042128474
11690,7,-104.15529247369298,50.517654988203816,4186.566934099348,3920.787481940528,96.13742148558852
11691,7,-97.73757612225538,35.92189839147844,3967.1362498134154,4287.147551677272,129.0802039705471
11692,7,-103.91889311359895,38.9890063626667,2705.507023823088,2289.683935962084,81.38669412184619
11693,7,-92.03153608177688,50.61140995673732,2938.537148322179,4005.696615303359,97.77836358702218
11694,7,-104.72182902698928,37.9498608551233,2819.415336075412,1470.019558619622,65.77716140512457
11695,7,-112.230168822218,52.87020921279934,3419.092732876812,1623.497584112078,43.31070295023284
11696,7,-85.32600172882168,36.6477182734374,2892.959090383939,2713.2956204948314,94.41651262997678
11697,7,-99.6196132310058,56.7966461995783,3255.950507644808,1576.7589787649604,35.54874119698235
11698,7,-107.84821873420438,29.112831051981537,3759.571382623883,3627.5808367037375,126.81762480877346
11699,7,-93.55543121444258,45.54348531557199,3346.839904891424,4159.813387958251,109.7880051445621
11700,7,-86.21880606332351,55.92135927991985,1361.9449561713857,1950.4404920469744,44.9909729412357
11701,7,-106.014726965192,40.70974421370075,1942.2348447919348,4048.557768018748,115.76012704129066
11702,7,-87.74004528247609,34.2518849338197,3172.5553489207155,1794.4090694925078,79.0396478658746
11703,7,-96.49801457960702,40.73308463591425,2667.1837566953445,3505.8141318591856,104.1976440169157
11704,7,-88.97453872383058,33.07160915040494,3206.4495204875225,4475.0991655802445,137.98463702533013
11705,7,-86.12140549585797,42.59210842941453,3475.08762373518,1594.3540926150897,60.41286113257862
11706,7,-87.80004713947582,33.212493723286805,3573.3896661202502,3047.016802277971,107.42408730862309
11707,7,-90.88998857270498,36.47973277907735,3573.4294138156365,3020.6058376003666,101.2302217903214
11708,7,-107.63694847157193,56.61031461178258,1097.8346163085946,1617.3481748074266,36.73169574569042
11709,7,-96.12464354667668,34.461318245409736,3192.230206942829,4331.786126964111,132.54610557297292
11710,7,-103.82694006042917,29.05958981719661,3390.4478772862867,2406.816408947774,100.99305566115184
11711,7,-88.93692609800158,45.87286020425371,3811.0887264894577,1552.8283678598254,53.874817216545495
11712,7,-87.92879027154422,51.311375862755625,3611.898075146533,1495.8350945915306,43.288120571934996
11713,7,-103.86555921578216,37.98215336828879,1099.4270871696,4548.847602351423,131.08383273343614
11714,7,-95.62653960146484,40.07458211748377,2840.6314743106595,3385.740079256312,102.78386673021055
11715,7,-107.1628659213508,41.1735057031177,3074.983665561234,3675.6681002217424,107.04423247930312
11716,7,-84.21178846007913,52.74335723752768,1711.217223204184,2388.3312268483555,59.766540518395914
11717,7,-109.76214953756872,28.976145099161684,4266.600407815392,2918.364177575093,111.99689038205418
